image_path,similar_images,label,features
data/uob_image_set/15735436/15735436_3.jpg,"['data/uob_image_set/15735436/15735436_4.jpg', 'data/uob_image_set/15735436/15735436_2.jpg', 'data/uob_image_set/15735436/15735436_1.jpg', 'data/uob_image_set/15735436/15735436_0.jpg']",15735436,"{'mean': 200.10550349825087, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/15735436/15735436_2.jpg,"['data/uob_image_set/15735436/15735436_4.jpg', 'data/uob_image_set/15735436/15735436_1.jpg', 'data/uob_image_set/15735436/15735436_0.jpg', 'data/uob_image_set/15735436/15735436_3.jpg']",15735436,"{'mean': 201.8292036481759, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/15735436/15735436_4.jpg,"['data/uob_image_set/15735436/15735436_2.jpg', 'data/uob_image_set/15735436/15735436_1.jpg', 'data/uob_image_set/15735436/15735436_0.jpg', 'data/uob_image_set/15735436/15735436_3.jpg']",15735436,"{'mean': 187.0131404297851, 'mode_red': 254, 'mode_green': 254, 'mode_blue': 254}"
data/uob_image_set/16272924/16272924_1.jpg,"['data/uob_image_set/16272924/16272924_3.jpg', 'data/uob_image_set/16272924/16272924_2.jpg', 'data/uob_image_set/16272924/16272924_0.jpg', 'data/uob_image_set/16272924/16272924_4.jpg']",16272924,"{'mean': 201.72894152923539, 'mode_red': 233, 'mode_green': 231, 'mode_blue': 234}"
data/uob_image_set/16272924/16272924_2.jpg,"['data/uob_image_set/16272924/16272924_4.jpg', 'data/uob_image_set/16272924/16272924_3.jpg', 'data/uob_image_set/16272924/16272924_0.jpg', 'data/uob_image_set/16272924/16272924_1.jpg']",16272924,"{'mean': 234.01319815092452, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16272924/16272924_0.jpg,"['data/uob_image_set/16272924/16272924_3.jpg', 'data/uob_image_set/16272924/16272924_2.jpg', 'data/uob_image_set/16272924/16272924_1.jpg', 'data/uob_image_set/16272924/16272924_4.jpg']",16272924,"{'mean': 227.6407076461769, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16272924/16272924_3.jpg,"['data/uob_image_set/16272924/16272924_4.jpg', 'data/uob_image_set/16272924/16272924_2.jpg', 'data/uob_image_set/16272924/16272924_0.jpg', 'data/uob_image_set/16272924/16272924_1.jpg']",16272924,"{'mean': 199.9523635682159, 'mode_red': 245, 'mode_green': 212, 'mode_blue': 177}"
data/uob_image_set/16272924/16272924_4.jpg,"['data/uob_image_set/16272924/16272924_3.jpg', 'data/uob_image_set/16272924/16272924_2.jpg', 'data/uob_image_set/16272924/16272924_0.jpg', 'data/uob_image_set/16272924/16272924_1.jpg']",16272924,"{'mean': 211.29685582208896, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15383323/15383323_3.jpg,"['data/uob_image_set/15383323/15383323_1.jpg', 'data/uob_image_set/15383323/15383323_0.jpg', 'data/uob_image_set/15383323/15383323_2.jpg']",15383323,"{'mean': 188.56613818090955, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15383323/15383323_1.jpg,"['data/uob_image_set/15383323/15383323_3.jpg', 'data/uob_image_set/15383323/15383323_0.jpg', 'data/uob_image_set/15383323/15383323_2.jpg']",15383323,"{'mean': 212.8897876061969, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15383323/15383323_0.jpg,"['data/uob_image_set/15383323/15383323_3.jpg', 'data/uob_image_set/15383323/15383323_1.jpg', 'data/uob_image_set/15383323/15383323_2.jpg']",15383323,"{'mean': 238.32178060969514, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15383323/15383323_2.jpg,"['data/uob_image_set/15383323/15383323_3.jpg', 'data/uob_image_set/15383323/15383323_1.jpg', 'data/uob_image_set/15383323/15383323_0.jpg']",15383323,"{'mean': 156.55135057471264, 'mode_red': 211, 'mode_green': 224, 'mode_blue': 224}"
data/uob_image_set/15536151/15536151_2.jpg,"['data/uob_image_set/15536151/15536151_0.jpg', 'data/uob_image_set/15536151/15536151_3.jpg', 'data/uob_image_set/15536151/15536151_1.jpg', 'data/uob_image_set/15536151/15536151_4.jpg']",15536151,"{'mean': 231.85999300349826, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/15536151/15536151_1.jpg,"['data/uob_image_set/15536151/15536151_0.jpg', 'data/uob_image_set/15536151/15536151_3.jpg', 'data/uob_image_set/15536151/15536151_2.jpg', 'data/uob_image_set/15536151/15536151_4.jpg']",15536151,"{'mean': 227.06454647676162, 'mode_red': 255, 'mode_green': 246, 'mode_blue': 244}"
data/uob_image_set/15536151/15536151_0.jpg,"['data/uob_image_set/15536151/15536151_1.jpg', 'data/uob_image_set/15536151/15536151_3.jpg', 'data/uob_image_set/15536151/15536151_2.jpg', 'data/uob_image_set/15536151/15536151_4.jpg']",15536151,"{'mean': 238.99146176911543, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15536151/15536151_4.jpg,"['data/uob_image_set/15536151/15536151_0.jpg', 'data/uob_image_set/15536151/15536151_3.jpg', 'data/uob_image_set/15536151/15536151_2.jpg', 'data/uob_image_set/15536151/15536151_1.jpg']",15536151,"{'mean': 229.70083533233384, 'mode_red': 237, 'mode_green': 234, 'mode_blue': 231}"
data/uob_image_set/15536151/15536151_3.jpg,"['data/uob_image_set/15536151/15536151_0.jpg', 'data/uob_image_set/15536151/15536151_1.jpg', 'data/uob_image_set/15536151/15536151_2.jpg', 'data/uob_image_set/15536151/15536151_4.jpg']",15536151,"{'mean': 233.33381209395301, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/13975059/13975059_0.jpg,"['data/uob_image_set/13975059/13975059_1.jpg', 'data/uob_image_set/13975059/13975059_4.jpg', 'data/uob_image_set/13975059/13975059_3.jpg', 'data/uob_image_set/13975059/13975059_2.jpg']",13975059,"{'mean': 136.22581634182907, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13975059/13975059_2.jpg,"['data/uob_image_set/13975059/13975059_1.jpg', 'data/uob_image_set/13975059/13975059_4.jpg', 'data/uob_image_set/13975059/13975059_3.jpg', 'data/uob_image_set/13975059/13975059_0.jpg']",13975059,"{'mean': 202.97451049475262, 'mode_red': 237, 'mode_green': 238, 'mode_blue': 242}"
data/uob_image_set/13975059/13975059_1.jpg,"['data/uob_image_set/13975059/13975059_4.jpg', 'data/uob_image_set/13975059/13975059_3.jpg', 'data/uob_image_set/13975059/13975059_2.jpg', 'data/uob_image_set/13975059/13975059_0.jpg']",13975059,"{'mean': 219.53264667666167, 'mode_red': 237, 'mode_green': 238, 'mode_blue': 246}"
data/uob_image_set/13975059/13975059_4.jpg,"['data/uob_image_set/13975059/13975059_1.jpg', 'data/uob_image_set/13975059/13975059_3.jpg', 'data/uob_image_set/13975059/13975059_2.jpg', 'data/uob_image_set/13975059/13975059_0.jpg']",13975059,"{'mean': 75.0655412293853, 'mode_red': 237, 'mode_green': 238, 'mode_blue': 242}"
data/uob_image_set/13975059/13975059_3.jpg,"['data/uob_image_set/13975059/13975059_1.jpg', 'data/uob_image_set/13975059/13975059_4.jpg', 'data/uob_image_set/13975059/13975059_2.jpg', 'data/uob_image_set/13975059/13975059_0.jpg']",13975059,"{'mean': 201.91893653173415, 'mode_red': 238, 'mode_green': 239, 'mode_blue': 243}"
data/uob_image_set/16272490/16272490_1.jpg,"['data/uob_image_set/16272490/16272490_2.jpg', 'data/uob_image_set/16272490/16272490_0.jpg']",16272490,"{'mean': 235.08149725137432, 'mode_red': 239, 'mode_green': 238, 'mode_blue': 234}"
data/uob_image_set/16272490/16272490_2.jpg,"['data/uob_image_set/16272490/16272490_1.jpg', 'data/uob_image_set/16272490/16272490_0.jpg']",16272490,"{'mean': 233.15296226886556, 'mode_red': 238, 'mode_green': 236, 'mode_blue': 231}"
data/uob_image_set/16272490/16272490_0.jpg,"['data/uob_image_set/16272490/16272490_1.jpg', 'data/uob_image_set/16272490/16272490_2.jpg']",16272490,"{'mean': 244.53781184407796, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15578899/15578899_0.jpg,"['data/uob_image_set/15578899/15578899_1.jpg', 'data/uob_image_set/15578899/15578899_3.jpg', 'data/uob_image_set/15578899/15578899_2.jpg', 'data/uob_image_set/15578899/15578899_4.jpg']",15578899,"{'mean': 108.30556396801599, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15578899/15578899_2.jpg,"['data/uob_image_set/15578899/15578899_1.jpg', 'data/uob_image_set/15578899/15578899_3.jpg', 'data/uob_image_set/15578899/15578899_4.jpg', 'data/uob_image_set/15578899/15578899_0.jpg']",15578899,"{'mean': 155.74476686656672, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/15578899/15578899_3.jpg,"['data/uob_image_set/15578899/15578899_1.jpg', 'data/uob_image_set/15578899/15578899_0.jpg', 'data/uob_image_set/15578899/15578899_2.jpg', 'data/uob_image_set/15578899/15578899_4.jpg']",15578899,"{'mean': 149.645067966017, 'mode_red': 252, 'mode_green': 250, 'mode_blue': 251}"
data/uob_image_set/15578899/15578899_1.jpg,"['data/uob_image_set/15578899/15578899_3.jpg', 'data/uob_image_set/15578899/15578899_2.jpg', 'data/uob_image_set/15578899/15578899_0.jpg', 'data/uob_image_set/15578899/15578899_4.jpg']",15578899,"{'mean': 197.67686031984007, 'mode_red': 245, 'mode_green': 244, 'mode_blue': 250}"
data/uob_image_set/15578899/15578899_4.jpg,"['data/uob_image_set/15578899/15578899_1.jpg', 'data/uob_image_set/15578899/15578899_3.jpg', 'data/uob_image_set/15578899/15578899_2.jpg', 'data/uob_image_set/15578899/15578899_0.jpg']",15578899,"{'mean': 54.74786181909045, 'mode_red': 72, 'mode_green': 71, 'mode_blue': 74}"
data/uob_image_set/14337296/14337296_2.jpg,"['data/uob_image_set/14337296/14337296_4.jpg', 'data/uob_image_set/14337296/14337296_1.jpg', 'data/uob_image_set/14337296/14337296_0.jpg', 'data/uob_image_set/14337296/14337296_3.jpg']",14337296,"{'mean': 181.6893668165917, 'mode_red': 243, 'mode_green': 242, 'mode_blue': 247}"
data/uob_image_set/14337296/14337296_3.jpg,"['data/uob_image_set/14337296/14337296_2.jpg', 'data/uob_image_set/14337296/14337296_4.jpg', 'data/uob_image_set/14337296/14337296_1.jpg', 'data/uob_image_set/14337296/14337296_0.jpg']",14337296,"{'mean': 187.99436531734133, 'mode_red': 238, 'mode_green': 237, 'mode_blue': 242}"
data/uob_image_set/14337296/14337296_4.jpg,"['data/uob_image_set/14337296/14337296_0.jpg', 'data/uob_image_set/14337296/14337296_1.jpg', 'data/uob_image_set/14337296/14337296_2.jpg', 'data/uob_image_set/14337296/14337296_3.jpg']",14337296,"{'mean': 190.45766591704148, 'mode_red': 241, 'mode_green': 243, 'mode_blue': 248}"
data/uob_image_set/14337296/14337296_1.jpg,"['data/uob_image_set/14337296/14337296_4.jpg', 'data/uob_image_set/14337296/14337296_2.jpg', 'data/uob_image_set/14337296/14337296_0.jpg', 'data/uob_image_set/14337296/14337296_3.jpg']",14337296,"{'mean': 208.27453373313344, 'mode_red': 238, 'mode_green': 237, 'mode_blue': 239}"
data/uob_image_set/14337296/14337296_0.jpg,"['data/uob_image_set/14337296/14337296_4.jpg', 'data/uob_image_set/14337296/14337296_1.jpg', 'data/uob_image_set/14337296/14337296_2.jpg', 'data/uob_image_set/14337296/14337296_3.jpg']",14337296,"{'mean': 183.60188955522239, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15506881/15506881_3.jpg,"['data/uob_image_set/15506881/15506881_0.jpg', 'data/uob_image_set/15506881/15506881_2.jpg', 'data/uob_image_set/15506881/15506881_4.jpg', 'data/uob_image_set/15506881/15506881_1.jpg']",15506881,"{'mean': 219.4376091954023, 'mode_red': 221, 'mode_green': 247, 'mode_blue': 247}"
data/uob_image_set/15506881/15506881_1.jpg,"['data/uob_image_set/15506881/15506881_0.jpg', 'data/uob_image_set/15506881/15506881_2.jpg', 'data/uob_image_set/15506881/15506881_3.jpg', 'data/uob_image_set/15506881/15506881_4.jpg']",15506881,"{'mean': 204.53651899050476, 'mode_red': 232, 'mode_green': 232, 'mode_blue': 232}"
data/uob_image_set/15506881/15506881_0.jpg,"['data/uob_image_set/15506881/15506881_2.jpg', 'data/uob_image_set/15506881/15506881_3.jpg', 'data/uob_image_set/15506881/15506881_4.jpg', 'data/uob_image_set/15506881/15506881_1.jpg']",15506881,"{'mean': 245.01482933533234, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15506881/15506881_4.jpg,"['data/uob_image_set/15506881/15506881_0.jpg', 'data/uob_image_set/15506881/15506881_2.jpg', 'data/uob_image_set/15506881/15506881_3.jpg', 'data/uob_image_set/15506881/15506881_1.jpg']",15506881,"{'mean': 189.9672528735632, 'mode_red': 217, 'mode_green': 217, 'mode_blue': 217}"
data/uob_image_set/15506881/15506881_2.jpg,"['data/uob_image_set/15506881/15506881_0.jpg', 'data/uob_image_set/15506881/15506881_1.jpg', 'data/uob_image_set/15506881/15506881_3.jpg', 'data/uob_image_set/15506881/15506881_4.jpg']",15506881,"{'mean': 203.66643153423288, 'mode_red': 229, 'mode_green': 229, 'mode_blue': 229}"
data/uob_image_set/14887870/14887870_2.jpg,"['data/uob_image_set/14887870/14887870_0.jpg', 'data/uob_image_set/14887870/14887870_1.jpg', 'data/uob_image_set/14887870/14887870_3.jpg']",14887870,"{'mean': 233.9057196401799, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14887870/14887870_1.jpg,"['data/uob_image_set/14887870/14887870_0.jpg', 'data/uob_image_set/14887870/14887870_2.jpg', 'data/uob_image_set/14887870/14887870_3.jpg']",14887870,"{'mean': 230.8586484257871, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14887870/14887870_0.jpg,"['data/uob_image_set/14887870/14887870_2.jpg', 'data/uob_image_set/14887870/14887870_1.jpg', 'data/uob_image_set/14887870/14887870_3.jpg']",14887870,"{'mean': 232.32849225387307, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14887870/14887870_3.jpg,"['data/uob_image_set/14887870/14887870_0.jpg', 'data/uob_image_set/14887870/14887870_2.jpg', 'data/uob_image_set/14887870/14887870_1.jpg']",14887870,"{'mean': 216.54166566716643, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15643335/15643335_0.jpg,"['data/uob_image_set/15643335/15643335_4.jpg', 'data/uob_image_set/15643335/15643335_2.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_3.jpg']",15643335,"{'mean': 102.88524237881059, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15643335/15643335_2.jpg,"['data/uob_image_set/15643335/15643335_4.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_3.jpg']",15643335,"{'mean': 132.82788530734632, 'mode_red': 249, 'mode_green': 247, 'mode_blue': 248}"
data/uob_image_set/15643335/15643335_3.jpg,"['data/uob_image_set/15643335/15643335_4.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_2.jpg']",15643335,"{'mean': 105.40989355322338, 'mode_red': 250, 'mode_green': 247, 'mode_blue': 247}"
data/uob_image_set/15643335/15643335_4.jpg,"['data/uob_image_set/15643335/15643335_2.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_3.jpg']",15643335,"{'mean': 35.76042978510745, 'mode_red': 44, 'mode_green': 40, 'mode_blue': 0}"
data/uob_image_set/15643335/15643335_1.jpg,"['data/uob_image_set/15643335/15643335_4.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_2.jpg', 'data/uob_image_set/15643335/15643335_3.jpg']",15643335,"{'mean': 183.98609420289856, 'mode_red': 239, 'mode_green': 247, 'mode_blue': 234}"
data/uob_image_set/16234080/16234080_3.jpg,"['data/uob_image_set/16234080/16234080_0.jpg', 'data/uob_image_set/16234080/16234080_2.jpg', 'data/uob_image_set/16234080/16234080_1.jpg']",16234080,"{'mean': 213.50391829085459, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16234080/16234080_2.jpg,"['data/uob_image_set/16234080/16234080_0.jpg', 'data/uob_image_set/16234080/16234080_1.jpg', 'data/uob_image_set/16234080/16234080_3.jpg']",16234080,"{'mean': 193.61987381309345, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16234080/16234080_0.jpg,"['data/uob_image_set/16234080/16234080_1.jpg', 'data/uob_image_set/16234080/16234080_2.jpg', 'data/uob_image_set/16234080/16234080_3.jpg']",16234080,"{'mean': 198.7890872063968, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16234080/16234080_1.jpg,"['data/uob_image_set/16234080/16234080_0.jpg', 'data/uob_image_set/16234080/16234080_2.jpg', 'data/uob_image_set/16234080/16234080_3.jpg']",16234080,"{'mean': 209.0579007996002, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14937748/14937748_2.jpg,"['data/uob_image_set/14937748/14937748_0.jpg', 'data/uob_image_set/14937748/14937748_1.jpg']",14937748,"{'mean': 242.71903198400798, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14937748/14937748_1.jpg,"['data/uob_image_set/14937748/14937748_2.jpg', 'data/uob_image_set/14937748/14937748_0.jpg']",14937748,"{'mean': 248.97686056971514, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/14937748/14937748_0.jpg,"['data/uob_image_set/14937748/14937748_2.jpg', 'data/uob_image_set/14937748/14937748_1.jpg']",14937748,"{'mean': 248.88082358820589, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15669329/15669329_2.jpg,"['data/uob_image_set/15669329/15669329_1.jpg', 'data/uob_image_set/15669329/15669329_3.jpg', 'data/uob_image_set/15669329/15669329_0.jpg']",15669329,"{'mean': 251.24895527236382, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15669329/15669329_3.jpg,"['data/uob_image_set/15669329/15669329_1.jpg', 'data/uob_image_set/15669329/15669329_2.jpg', 'data/uob_image_set/15669329/15669329_0.jpg']",15669329,"{'mean': 248.46836731634184, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15669329/15669329_1.jpg,"['data/uob_image_set/15669329/15669329_2.jpg', 'data/uob_image_set/15669329/15669329_3.jpg', 'data/uob_image_set/15669329/15669329_0.jpg']",15669329,"{'mean': 251.07737306346826, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15669329/15669329_0.jpg,"['data/uob_image_set/15669329/15669329_1.jpg', 'data/uob_image_set/15669329/15669329_2.jpg', 'data/uob_image_set/15669329/15669329_3.jpg']",15669329,"{'mean': 252.52603273363317, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15530314/15530314_0.jpg,"['data/uob_image_set/15530314/15530314_3.jpg', 'data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_1.jpg', 'data/uob_image_set/15530314/15530314_4.jpg']",15530314,"{'mean': 77.49136831584208, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15530314/15530314_1.jpg,"['data/uob_image_set/15530314/15530314_3.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_0.jpg']",15530314,"{'mean': 189.44362668665667, 'mode_red': 236, 'mode_green': 234, 'mode_blue': 239}"
data/uob_image_set/15530314/15530314_4.jpg,"['data/uob_image_set/15530314/15530314_3.jpg', 'data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_1.jpg', 'data/uob_image_set/15530314/15530314_0.jpg']",15530314,"{'mean': 46.45084857571214, 'mode_red': 42, 'mode_green': 46, 'mode_blue': 51}"
data/uob_image_set/15530314/15530314_3.jpg,"['data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_1.jpg', 'data/uob_image_set/15530314/15530314_0.jpg']",15530314,"{'mean': 122.88536456771614, 'mode_red': 248, 'mode_green': 246, 'mode_blue': 249}"
data/uob_image_set/15530314/15530314_2.jpg,"['data/uob_image_set/15530314/15530314_3.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_1.jpg', 'data/uob_image_set/15530314/15530314_0.jpg']",15530314,"{'mean': 125.98113318340829, 'mode_red': 248, 'mode_green': 246, 'mode_blue': 249}"
data/uob_image_set/15341478/15341478_0.jpg,"['data/uob_image_set/15341478/15341478_3.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_2.jpg', 'data/uob_image_set/15341478/15341478_4.jpg']",15341478,"{'mean': 241.62610619690156, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/15341478/15341478_4.jpg,"['data/uob_image_set/15341478/15341478_3.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_2.jpg', 'data/uob_image_set/15341478/15341478_0.jpg']",15341478,"{'mean': 213.16870289855072, 'mode_red': 248, 'mode_green': 247, 'mode_blue': 252}"
data/uob_image_set/15341478/15341478_1.jpg,"['data/uob_image_set/15341478/15341478_3.jpg', 'data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_2.jpg', 'data/uob_image_set/15341478/15341478_0.jpg']",15341478,"{'mean': 210.92116366816592, 'mode_red': 242, 'mode_green': 241, 'mode_blue': 250}"
data/uob_image_set/15341478/15341478_3.jpg,"['data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_2.jpg', 'data/uob_image_set/15341478/15341478_0.jpg']",15341478,"{'mean': 208.73525937031485, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/15341478/15341478_2.jpg,"['data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_3.jpg', 'data/uob_image_set/15341478/15341478_0.jpg']",15341478,"{'mean': 219.0857063968016, 'mode_red': 251, 'mode_green': 249, 'mode_blue': 250}"
data/uob_image_set/16002071/16002071_3.jpg,"['data/uob_image_set/16002071/16002071_2.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_4.jpg']",16002071,"{'mean': 140.76066166916542, 'mode_red': 248, 'mode_green': 246, 'mode_blue': 247}"
data/uob_image_set/16002071/16002071_4.jpg,"['data/uob_image_set/16002071/16002071_2.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_3.jpg']",16002071,"{'mean': 37.751225137431284, 'mode_red': 26, 'mode_green': 28, 'mode_blue': 39}"
data/uob_image_set/16002071/16002071_1.jpg,"['data/uob_image_set/16002071/16002071_2.jpg', 'data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_3.jpg', 'data/uob_image_set/16002071/16002071_4.jpg']",16002071,"{'mean': 206.06051324337832, 'mode_red': 248, 'mode_green': 246, 'mode_blue': 247}"
data/uob_image_set/16002071/16002071_2.jpg,"['data/uob_image_set/16002071/16002071_4.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_3.jpg']",16002071,"{'mean': 168.95489855072464, 'mode_red': 247, 'mode_green': 245, 'mode_blue': 246}"
data/uob_image_set/16002071/16002071_0.jpg,"['data/uob_image_set/16002071/16002071_2.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_3.jpg', 'data/uob_image_set/16002071/16002071_4.jpg']",16002071,"{'mean': 73.65844902548726, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16292484/16292484_2.jpg,"['data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484,"{'mean': 210.71495027486256, 'mode_red': 241, 'mode_green': 240, 'mode_blue': 241}"
data/uob_image_set/16292484/16292484_3.jpg,"['data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_2.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484,"{'mean': 211.57588230884556, 'mode_red': 240, 'mode_green': 239, 'mode_blue': 244}"
data/uob_image_set/16292484/16292484_0.jpg,"['data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_2.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484,"{'mean': 203.04357546226888, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/16292484/16292484_1.jpg,"['data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_2.jpg']",16292484,"{'mean': 213.9600412293853, 'mode_red': 239, 'mode_green': 238, 'mode_blue': 244}"
data/uob_image_set/16292484/16292484_4.jpg,"['data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_2.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484,"{'mean': 183.58649550224888, 'mode_red': 255, 'mode_green': 190, 'mode_blue': 175}"
data/uob_image_set/13377529/13377529_1.jpg,"['data/uob_image_set/13377529/13377529_0.jpg', 'data/uob_image_set/13377529/13377529_3.jpg', 'data/uob_image_set/13377529/13377529_2.jpg']",13377529,"{'mean': 191.7212323838081, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13377529/13377529_3.jpg,"['data/uob_image_set/13377529/13377529_0.jpg', 'data/uob_image_set/13377529/13377529_2.jpg', 'data/uob_image_set/13377529/13377529_1.jpg']",13377529,"{'mean': 227.48999125437282, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13377529/13377529_0.jpg,"['data/uob_image_set/13377529/13377529_3.jpg', 'data/uob_image_set/13377529/13377529_2.jpg', 'data/uob_image_set/13377529/13377529_1.jpg']",13377529,"{'mean': 181.7066771614193, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
data/uob_image_set/13377529/13377529_2.jpg,"['data/uob_image_set/13377529/13377529_0.jpg', 'data/uob_image_set/13377529/13377529_3.jpg', 'data/uob_image_set/13377529/13377529_1.jpg']",13377529,"{'mean': 184.15890354822588, 'mode_red': 255, 'mode_green': 255, 'mode_blue': 255}"
