image_path,similar_images,label
data/uob_image_set/15506881/15506881_4.jpg,"['data/uob_image_set/15506881/15506881_0.jpg', 'data/uob_image_set/15506881/15506881_1.jpg', 'data/uob_image_set/15506881/15506881_3.jpg', 'data/uob_image_set/15506881/15506881_2.jpg']",15506881
data/uob_image_set/15506881/15506881_2.jpg,"['data/uob_image_set/15506881/15506881_0.jpg', 'data/uob_image_set/15506881/15506881_1.jpg', 'data/uob_image_set/15506881/15506881_3.jpg', 'data/uob_image_set/15506881/15506881_4.jpg']",15506881
data/uob_image_set/14887870/14887870_2.jpg,"['data/uob_image_set/14887870/14887870_0.jpg', 'data/uob_image_set/14887870/14887870_1.jpg', 'data/uob_image_set/14887870/14887870_3.jpg']",14887870
data/uob_image_set/14887870/14887870_1.jpg,"['data/uob_image_set/14887870/14887870_0.jpg', 'data/uob_image_set/14887870/14887870_2.jpg', 'data/uob_image_set/14887870/14887870_3.jpg']",14887870
data/uob_image_set/14887870/14887870_0.jpg,"['data/uob_image_set/14887870/14887870_1.jpg', 'data/uob_image_set/14887870/14887870_2.jpg', 'data/uob_image_set/14887870/14887870_3.jpg']",14887870
data/uob_image_set/14887870/14887870_3.jpg,"['data/uob_image_set/14887870/14887870_1.jpg', 'data/uob_image_set/14887870/14887870_2.jpg', 'data/uob_image_set/14887870/14887870_0.jpg']",14887870
data/uob_image_set/15643335/15643335_0.jpg,"['data/uob_image_set/15643335/15643335_3.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_2.jpg', 'data/uob_image_set/15643335/15643335_4.jpg']",15643335
data/uob_image_set/15643335/15643335_2.jpg,"['data/uob_image_set/15643335/15643335_3.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_4.jpg']",15643335
data/uob_image_set/15643335/15643335_3.jpg,"['data/uob_image_set/15643335/15643335_2.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_4.jpg']",15643335
data/uob_image_set/15643335/15643335_4.jpg,"['data/uob_image_set/15643335/15643335_3.jpg', 'data/uob_image_set/15643335/15643335_1.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_2.jpg']",15643335
data/uob_image_set/15643335/15643335_1.jpg,"['data/uob_image_set/15643335/15643335_3.jpg', 'data/uob_image_set/15643335/15643335_0.jpg', 'data/uob_image_set/15643335/15643335_2.jpg', 'data/uob_image_set/15643335/15643335_4.jpg']",15643335
data/uob_image_set/16234080/16234080_3.jpg,"['data/uob_image_set/16234080/16234080_2.jpg', 'data/uob_image_set/16234080/16234080_0.jpg', 'data/uob_image_set/16234080/16234080_1.jpg']",16234080
data/uob_image_set/16234080/16234080_2.jpg,"['data/uob_image_set/16234080/16234080_3.jpg', 'data/uob_image_set/16234080/16234080_0.jpg', 'data/uob_image_set/16234080/16234080_1.jpg']",16234080
data/uob_image_set/16234080/16234080_0.jpg,"['data/uob_image_set/16234080/16234080_3.jpg', 'data/uob_image_set/16234080/16234080_2.jpg', 'data/uob_image_set/16234080/16234080_1.jpg']",16234080
data/uob_image_set/16234080/16234080_1.jpg,"['data/uob_image_set/16234080/16234080_3.jpg', 'data/uob_image_set/16234080/16234080_2.jpg', 'data/uob_image_set/16234080/16234080_0.jpg']",16234080
data/uob_image_set/14937748/14937748_2.jpg,"['data/uob_image_set/14937748/14937748_0.jpg', 'data/uob_image_set/14937748/14937748_1.jpg']",14937748
data/uob_image_set/14937748/14937748_1.jpg,"['data/uob_image_set/14937748/14937748_0.jpg', 'data/uob_image_set/14937748/14937748_2.jpg']",14937748
data/uob_image_set/14937748/14937748_0.jpg,"['data/uob_image_set/14937748/14937748_1.jpg', 'data/uob_image_set/14937748/14937748_2.jpg']",14937748
data/uob_image_set/15669329/15669329_2.jpg,"['data/uob_image_set/15669329/15669329_0.jpg', 'data/uob_image_set/15669329/15669329_1.jpg', 'data/uob_image_set/15669329/15669329_3.jpg']",15669329
data/uob_image_set/15669329/15669329_3.jpg,"['data/uob_image_set/15669329/15669329_2.jpg', 'data/uob_image_set/15669329/15669329_0.jpg', 'data/uob_image_set/15669329/15669329_1.jpg']",15669329
data/uob_image_set/15669329/15669329_1.jpg,"['data/uob_image_set/15669329/15669329_2.jpg', 'data/uob_image_set/15669329/15669329_0.jpg', 'data/uob_image_set/15669329/15669329_3.jpg']",15669329
data/uob_image_set/15669329/15669329_0.jpg,"['data/uob_image_set/15669329/15669329_2.jpg', 'data/uob_image_set/15669329/15669329_1.jpg', 'data/uob_image_set/15669329/15669329_3.jpg']",15669329
data/uob_image_set/15530314/15530314_0.jpg,"['data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_1.jpg', 'data/uob_image_set/15530314/15530314_3.jpg']",15530314
data/uob_image_set/15530314/15530314_1.jpg,"['data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_0.jpg', 'data/uob_image_set/15530314/15530314_3.jpg']",15530314
data/uob_image_set/15530314/15530314_4.jpg,"['data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_3.jpg', 'data/uob_image_set/15530314/15530314_0.jpg', 'data/uob_image_set/15530314/15530314_1.jpg']",15530314
data/uob_image_set/15530314/15530314_3.jpg,"['data/uob_image_set/15530314/15530314_2.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_0.jpg', 'data/uob_image_set/15530314/15530314_1.jpg']",15530314
data/uob_image_set/15530314/15530314_2.jpg,"['data/uob_image_set/15530314/15530314_3.jpg', 'data/uob_image_set/15530314/15530314_4.jpg', 'data/uob_image_set/15530314/15530314_0.jpg', 'data/uob_image_set/15530314/15530314_1.jpg']",15530314
data/uob_image_set/15341478/15341478_0.jpg,"['data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_2.jpg', 'data/uob_image_set/15341478/15341478_3.jpg']",15341478
data/uob_image_set/15341478/15341478_4.jpg,"['data/uob_image_set/15341478/15341478_0.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_3.jpg', 'data/uob_image_set/15341478/15341478_2.jpg']",15341478
data/uob_image_set/15341478/15341478_1.jpg,"['data/uob_image_set/15341478/15341478_0.jpg', 'data/uob_image_set/15341478/15341478_2.jpg', 'data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_3.jpg']",15341478
data/uob_image_set/15341478/15341478_3.jpg,"['data/uob_image_set/15341478/15341478_0.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_2.jpg']",15341478
data/uob_image_set/15341478/15341478_2.jpg,"['data/uob_image_set/15341478/15341478_0.jpg', 'data/uob_image_set/15341478/15341478_1.jpg', 'data/uob_image_set/15341478/15341478_4.jpg', 'data/uob_image_set/15341478/15341478_3.jpg']",15341478
data/uob_image_set/16002071/16002071_3.jpg,"['data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_4.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_2.jpg']",16002071
data/uob_image_set/16002071/16002071_4.jpg,"['data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_3.jpg', 'data/uob_image_set/16002071/16002071_2.jpg']",16002071
data/uob_image_set/16002071/16002071_1.jpg,"['data/uob_image_set/16002071/16002071_0.jpg', 'data/uob_image_set/16002071/16002071_4.jpg', 'data/uob_image_set/16002071/16002071_3.jpg', 'data/uob_image_set/16002071/16002071_2.jpg']",16002071
data/uob_image_set/16002071/16002071_2.jpg,"['data/uob_image_set/16002071/16002071_4.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_3.jpg', 'data/uob_image_set/16002071/16002071_0.jpg']",16002071
data/uob_image_set/16002071/16002071_0.jpg,"['data/uob_image_set/16002071/16002071_4.jpg', 'data/uob_image_set/16002071/16002071_1.jpg', 'data/uob_image_set/16002071/16002071_3.jpg', 'data/uob_image_set/16002071/16002071_2.jpg']",16002071
data/uob_image_set/16292484/16292484_2.jpg,"['data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484
data/uob_image_set/16292484/16292484_3.jpg,"['data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_2.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484
data/uob_image_set/16292484/16292484_0.jpg,"['data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_2.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484
data/uob_image_set/16292484/16292484_1.jpg,"['data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_4.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_2.jpg']",16292484
data/uob_image_set/16292484/16292484_4.jpg,"['data/uob_image_set/16292484/16292484_0.jpg', 'data/uob_image_set/16292484/16292484_3.jpg', 'data/uob_image_set/16292484/16292484_2.jpg', 'data/uob_image_set/16292484/16292484_1.jpg']",16292484
data/uob_image_set/13377529/13377529_1.jpg,"['data/uob_image_set/13377529/13377529_2.jpg', 'data/uob_image_set/13377529/13377529_0.jpg', 'data/uob_image_set/13377529/13377529_3.jpg']",13377529
data/uob_image_set/13377529/13377529_3.jpg,"['data/uob_image_set/13377529/13377529_2.jpg', 'data/uob_image_set/13377529/13377529_0.jpg', 'data/uob_image_set/13377529/13377529_1.jpg']",13377529
data/uob_image_set/13377529/13377529_0.jpg,"['data/uob_image_set/13377529/13377529_2.jpg', 'data/uob_image_set/13377529/13377529_1.jpg', 'data/uob_image_set/13377529/13377529_3.jpg']",13377529
data/uob_image_set/13377529/13377529_2.jpg,"['data/uob_image_set/13377529/13377529_1.jpg', 'data/uob_image_set/13377529/13377529_0.jpg', 'data/uob_image_set/13377529/13377529_3.jpg']",13377529
data/uob_image_set/14284992/14284992_2.jpg,"['data/uob_image_set/14284992/14284992_1.jpg', 'data/uob_image_set/14284992/14284992_0.jpg']",14284992
data/uob_image_set/14284992/14284992_1.jpg,"['data/uob_image_set/14284992/14284992_0.jpg', 'data/uob_image_set/14284992/14284992_2.jpg']",14284992
data/uob_image_set/14284992/14284992_0.jpg,"['data/uob_image_set/14284992/14284992_1.jpg', 'data/uob_image_set/14284992/14284992_2.jpg']",14284992
data/uob_image_set/15717878/15717878_3.jpg,"['data/uob_image_set/15717878/15717878_2.jpg', 'data/uob_image_set/15717878/15717878_1.jpg', 'data/uob_image_set/15717878/15717878_0.jpg']",15717878
data/uob_image_set/15717878/15717878_0.jpg,"['data/uob_image_set/15717878/15717878_2.jpg', 'data/uob_image_set/15717878/15717878_1.jpg', 'data/uob_image_set/15717878/15717878_3.jpg']",15717878
data/uob_image_set/15717878/15717878_1.jpg,"['data/uob_image_set/15717878/15717878_2.jpg', 'data/uob_image_set/15717878/15717878_3.jpg', 'data/uob_image_set/15717878/15717878_0.jpg']",15717878
data/uob_image_set/15717878/15717878_2.jpg,"['data/uob_image_set/15717878/15717878_1.jpg', 'data/uob_image_set/15717878/15717878_3.jpg', 'data/uob_image_set/15717878/15717878_0.jpg']",15717878
data/uob_image_set/16273509/16273509_1.jpg,"['data/uob_image_set/16273509/16273509_0.jpg', 'data/uob_image_set/16273509/16273509_4.jpg', 'data/uob_image_set/16273509/16273509_2.jpg', 'data/uob_image_set/16273509/16273509_3.jpg']",16273509
data/uob_image_set/16273509/16273509_3.jpg,"['data/uob_image_set/16273509/16273509_0.jpg', 'data/uob_image_set/16273509/16273509_4.jpg', 'data/uob_image_set/16273509/16273509_2.jpg', 'data/uob_image_set/16273509/16273509_1.jpg']",16273509
data/uob_image_set/16273509/16273509_2.jpg,"['data/uob_image_set/16273509/16273509_0.jpg', 'data/uob_image_set/16273509/16273509_4.jpg', 'data/uob_image_set/16273509/16273509_1.jpg', 'data/uob_image_set/16273509/16273509_3.jpg']",16273509
data/uob_image_set/16273509/16273509_4.jpg,"['data/uob_image_set/16273509/16273509_0.jpg', 'data/uob_image_set/16273509/16273509_2.jpg', 'data/uob_image_set/16273509/16273509_1.jpg', 'data/uob_image_set/16273509/16273509_3.jpg']",16273509
data/uob_image_set/16273509/16273509_0.jpg,"['data/uob_image_set/16273509/16273509_2.jpg', 'data/uob_image_set/16273509/16273509_4.jpg', 'data/uob_image_set/16273509/16273509_1.jpg', 'data/uob_image_set/16273509/16273509_3.jpg']",16273509
data/uob_image_set/15608656/15608656_4.jpg,"['data/uob_image_set/15608656/15608656_3.jpg', 'data/uob_image_set/15608656/15608656_1.jpg', 'data/uob_image_set/15608656/15608656_2.jpg', 'data/uob_image_set/15608656/15608656_0.jpg']",15608656
data/uob_image_set/15608656/15608656_1.jpg,"['data/uob_image_set/15608656/15608656_3.jpg', 'data/uob_image_set/15608656/15608656_2.jpg', 'data/uob_image_set/15608656/15608656_4.jpg', 'data/uob_image_set/15608656/15608656_0.jpg']",15608656
data/uob_image_set/15608656/15608656_3.jpg,"['data/uob_image_set/15608656/15608656_1.jpg', 'data/uob_image_set/15608656/15608656_4.jpg', 'data/uob_image_set/15608656/15608656_2.jpg', 'data/uob_image_set/15608656/15608656_0.jpg']",15608656
data/uob_image_set/15608656/15608656_2.jpg,"['data/uob_image_set/15608656/15608656_3.jpg', 'data/uob_image_set/15608656/15608656_1.jpg', 'data/uob_image_set/15608656/15608656_4.jpg', 'data/uob_image_set/15608656/15608656_0.jpg']",15608656
data/uob_image_set/15608656/15608656_0.jpg,"['data/uob_image_set/15608656/15608656_3.jpg', 'data/uob_image_set/15608656/15608656_1.jpg', 'data/uob_image_set/15608656/15608656_4.jpg', 'data/uob_image_set/15608656/15608656_2.jpg']",15608656
data/uob_image_set/15104443/15104443_0.jpg,"['data/uob_image_set/15104443/15104443_1.jpg', 'data/uob_image_set/15104443/15104443_3.jpg', 'data/uob_image_set/15104443/15104443_2.jpg']",15104443
data/uob_image_set/15104443/15104443_1.jpg,"['data/uob_image_set/15104443/15104443_0.jpg', 'data/uob_image_set/15104443/15104443_3.jpg', 'data/uob_image_set/15104443/15104443_2.jpg']",15104443
data/uob_image_set/15104443/15104443_2.jpg,"['data/uob_image_set/15104443/15104443_1.jpg', 'data/uob_image_set/15104443/15104443_0.jpg', 'data/uob_image_set/15104443/15104443_3.jpg']",15104443
data/uob_image_set/15104443/15104443_3.jpg,"['data/uob_image_set/15104443/15104443_1.jpg', 'data/uob_image_set/15104443/15104443_0.jpg', 'data/uob_image_set/15104443/15104443_2.jpg']",15104443
data/uob_image_set/14855617/14855617_1.jpg,"['data/uob_image_set/14855617/14855617_4.jpg', 'data/uob_image_set/14855617/14855617_0.jpg', 'data/uob_image_set/14855617/14855617_3.jpg', 'data/uob_image_set/14855617/14855617_2.jpg']",14855617
data/uob_image_set/14855617/14855617_3.jpg,"['data/uob_image_set/14855617/14855617_4.jpg', 'data/uob_image_set/14855617/14855617_1.jpg', 'data/uob_image_set/14855617/14855617_0.jpg', 'data/uob_image_set/14855617/14855617_2.jpg']",14855617
data/uob_image_set/14855617/14855617_4.jpg,"['data/uob_image_set/14855617/14855617_1.jpg', 'data/uob_image_set/14855617/14855617_0.jpg', 'data/uob_image_set/14855617/14855617_3.jpg', 'data/uob_image_set/14855617/14855617_2.jpg']",14855617
data/uob_image_set/14855617/14855617_2.jpg,"['data/uob_image_set/14855617/14855617_4.jpg', 'data/uob_image_set/14855617/14855617_1.jpg', 'data/uob_image_set/14855617/14855617_0.jpg', 'data/uob_image_set/14855617/14855617_3.jpg']",14855617
data/uob_image_set/14855617/14855617_0.jpg,"['data/uob_image_set/14855617/14855617_4.jpg', 'data/uob_image_set/14855617/14855617_1.jpg', 'data/uob_image_set/14855617/14855617_3.jpg', 'data/uob_image_set/14855617/14855617_2.jpg']",14855617
data/uob_image_set/15842547/15842547_2.jpg,"['data/uob_image_set/15842547/15842547_0.jpg', 'data/uob_image_set/15842547/15842547_1.jpg']",15842547
data/uob_image_set/15842547/15842547_0.jpg,"['data/uob_image_set/15842547/15842547_2.jpg', 'data/uob_image_set/15842547/15842547_1.jpg']",15842547
data/uob_image_set/15842547/15842547_1.jpg,"['data/uob_image_set/15842547/15842547_2.jpg', 'data/uob_image_set/15842547/15842547_0.jpg']",15842547
data/uob_image_set/15640083/15640083_0.jpg,"['data/uob_image_set/15640083/15640083_4.jpg', 'data/uob_image_set/15640083/15640083_2.jpg', 'data/uob_image_set/15640083/15640083_3.jpg', 'data/uob_image_set/15640083/15640083_1.jpg']",15640083
data/uob_image_set/15640083/15640083_1.jpg,"['data/uob_image_set/15640083/15640083_4.jpg', 'data/uob_image_set/15640083/15640083_0.jpg', 'data/uob_image_set/15640083/15640083_3.jpg', 'data/uob_image_set/15640083/15640083_2.jpg']",15640083
data/uob_image_set/15640083/15640083_2.jpg,"['data/uob_image_set/15640083/15640083_4.jpg', 'data/uob_image_set/15640083/15640083_0.jpg', 'data/uob_image_set/15640083/15640083_3.jpg', 'data/uob_image_set/15640083/15640083_1.jpg']",15640083
data/uob_image_set/15640083/15640083_3.jpg,"['data/uob_image_set/15640083/15640083_2.jpg', 'data/uob_image_set/15640083/15640083_4.jpg', 'data/uob_image_set/15640083/15640083_0.jpg', 'data/uob_image_set/15640083/15640083_1.jpg']",15640083
data/uob_image_set/15640083/15640083_4.jpg,"['data/uob_image_set/15640083/15640083_2.jpg', 'data/uob_image_set/15640083/15640083_0.jpg', 'data/uob_image_set/15640083/15640083_3.jpg', 'data/uob_image_set/15640083/15640083_1.jpg']",15640083
data/uob_image_set/14091488/14091488_3.jpg,"['data/uob_image_set/14091488/14091488_0.jpg', 'data/uob_image_set/14091488/14091488_1.jpg', 'data/uob_image_set/14091488/14091488_2.jpg', 'data/uob_image_set/14091488/14091488_4.jpg']",14091488
data/uob_image_set/14091488/14091488_1.jpg,"['data/uob_image_set/14091488/14091488_3.jpg', 'data/uob_image_set/14091488/14091488_0.jpg', 'data/uob_image_set/14091488/14091488_2.jpg', 'data/uob_image_set/14091488/14091488_4.jpg']",14091488
data/uob_image_set/14091488/14091488_0.jpg,"['data/uob_image_set/14091488/14091488_3.jpg', 'data/uob_image_set/14091488/14091488_1.jpg', 'data/uob_image_set/14091488/14091488_2.jpg', 'data/uob_image_set/14091488/14091488_4.jpg']",14091488
data/uob_image_set/14091488/14091488_4.jpg,"['data/uob_image_set/14091488/14091488_0.jpg', 'data/uob_image_set/14091488/14091488_3.jpg', 'data/uob_image_set/14091488/14091488_1.jpg', 'data/uob_image_set/14091488/14091488_2.jpg']",14091488
data/uob_image_set/14091488/14091488_2.jpg,"['data/uob_image_set/14091488/14091488_3.jpg', 'data/uob_image_set/14091488/14091488_1.jpg', 'data/uob_image_set/14091488/14091488_0.jpg', 'data/uob_image_set/14091488/14091488_4.jpg']",14091488
data/uob_image_set/14972919/14972919_0.jpg,"['data/uob_image_set/14972919/14972919_3.jpg', 'data/uob_image_set/14972919/14972919_1.jpg', 'data/uob_image_set/14972919/14972919_2.jpg', 'data/uob_image_set/14972919/14972919_4.jpg']",14972919
data/uob_image_set/14972919/14972919_3.jpg,"['data/uob_image_set/14972919/14972919_1.jpg', 'data/uob_image_set/14972919/14972919_2.jpg', 'data/uob_image_set/14972919/14972919_4.jpg', 'data/uob_image_set/14972919/14972919_0.jpg']",14972919
data/uob_image_set/14972919/14972919_4.jpg,"['data/uob_image_set/14972919/14972919_3.jpg', 'data/uob_image_set/14972919/14972919_1.jpg', 'data/uob_image_set/14972919/14972919_2.jpg', 'data/uob_image_set/14972919/14972919_0.jpg']",14972919
data/uob_image_set/14972919/14972919_1.jpg,"['data/uob_image_set/14972919/14972919_3.jpg', 'data/uob_image_set/14972919/14972919_2.jpg', 'data/uob_image_set/14972919/14972919_4.jpg', 'data/uob_image_set/14972919/14972919_0.jpg']",14972919
data/uob_image_set/14972919/14972919_2.jpg,"['data/uob_image_set/14972919/14972919_1.jpg', 'data/uob_image_set/14972919/14972919_3.jpg', 'data/uob_image_set/14972919/14972919_4.jpg', 'data/uob_image_set/14972919/14972919_0.jpg']",14972919
data/uob_image_set/12546913/12546913_2.jpg,"['data/uob_image_set/12546913/12546913_1.jpg', 'data/uob_image_set/12546913/12546913_3.jpg', 'data/uob_image_set/12546913/12546913_0.jpg', 'data/uob_image_set/12546913/12546913_4.jpg']",12546913
data/uob_image_set/12546913/12546913_1.jpg,"['data/uob_image_set/12546913/12546913_3.jpg', 'data/uob_image_set/12546913/12546913_0.jpg', 'data/uob_image_set/12546913/12546913_4.jpg', 'data/uob_image_set/12546913/12546913_2.jpg']",12546913
data/uob_image_set/12546913/12546913_3.jpg,"['data/uob_image_set/12546913/12546913_1.jpg', 'data/uob_image_set/12546913/12546913_0.jpg', 'data/uob_image_set/12546913/12546913_4.jpg', 'data/uob_image_set/12546913/12546913_2.jpg']",12546913
data/uob_image_set/12546913/12546913_0.jpg,"['data/uob_image_set/12546913/12546913_1.jpg', 'data/uob_image_set/12546913/12546913_3.jpg', 'data/uob_image_set/12546913/12546913_4.jpg', 'data/uob_image_set/12546913/12546913_2.jpg']",12546913
data/uob_image_set/12546913/12546913_4.jpg,"['data/uob_image_set/12546913/12546913_1.jpg', 'data/uob_image_set/12546913/12546913_3.jpg', 'data/uob_image_set/12546913/12546913_0.jpg', 'data/uob_image_set/12546913/12546913_2.jpg']",12546913
data/uob_image_set/14462996/14462996_4.jpg,"['data/uob_image_set/14462996/14462996_2.jpg', 'data/uob_image_set/14462996/14462996_1.jpg', 'data/uob_image_set/14462996/14462996_3.jpg', 'data/uob_image_set/14462996/14462996_0.jpg']",14462996
data/uob_image_set/14462996/14462996_0.jpg,"['data/uob_image_set/14462996/14462996_2.jpg', 'data/uob_image_set/14462996/14462996_1.jpg', 'data/uob_image_set/14462996/14462996_3.jpg', 'data/uob_image_set/14462996/14462996_4.jpg']",14462996
data/uob_image_set/14462996/14462996_2.jpg,"['data/uob_image_set/14462996/14462996_1.jpg', 'data/uob_image_set/14462996/14462996_0.jpg', 'data/uob_image_set/14462996/14462996_3.jpg', 'data/uob_image_set/14462996/14462996_4.jpg']",14462996
data/uob_image_set/14462996/14462996_1.jpg,"['data/uob_image_set/14462996/14462996_2.jpg', 'data/uob_image_set/14462996/14462996_0.jpg', 'data/uob_image_set/14462996/14462996_3.jpg', 'data/uob_image_set/14462996/14462996_4.jpg']",14462996
data/uob_image_set/14462996/14462996_3.jpg,"['data/uob_image_set/14462996/14462996_2.jpg', 'data/uob_image_set/14462996/14462996_1.jpg', 'data/uob_image_set/14462996/14462996_0.jpg', 'data/uob_image_set/14462996/14462996_4.jpg']",14462996
data/uob_image_set/15929547/15929547_0.jpg,"['data/uob_image_set/15929547/15929547_1.jpg', 'data/uob_image_set/15929547/15929547_2.jpg']",15929547
data/uob_image_set/15929547/15929547_1.jpg,"['data/uob_image_set/15929547/15929547_0.jpg', 'data/uob_image_set/15929547/15929547_2.jpg']",15929547
data/uob_image_set/15929547/15929547_2.jpg,"['data/uob_image_set/15929547/15929547_1.jpg', 'data/uob_image_set/15929547/15929547_0.jpg']",15929547
data/uob_image_set/15219599/15219599_2.jpg,"['data/uob_image_set/15219599/15219599_1.jpg', 'data/uob_image_set/15219599/15219599_0.jpg', 'data/uob_image_set/15219599/15219599_3.jpg']",15219599
data/uob_image_set/15219599/15219599_0.jpg,"['data/uob_image_set/15219599/15219599_2.jpg', 'data/uob_image_set/15219599/15219599_1.jpg', 'data/uob_image_set/15219599/15219599_3.jpg']",15219599
data/uob_image_set/15219599/15219599_3.jpg,"['data/uob_image_set/15219599/15219599_2.jpg', 'data/uob_image_set/15219599/15219599_1.jpg', 'data/uob_image_set/15219599/15219599_0.jpg']",15219599
data/uob_image_set/15219599/15219599_1.jpg,"['data/uob_image_set/15219599/15219599_2.jpg', 'data/uob_image_set/15219599/15219599_3.jpg', 'data/uob_image_set/15219599/15219599_0.jpg']",15219599
data/uob_image_set/14928305/14928305_2.jpg,"['data/uob_image_set/14928305/14928305_4.jpg', 'data/uob_image_set/14928305/14928305_1.jpg', 'data/uob_image_set/14928305/14928305_3.jpg', 'data/uob_image_set/14928305/14928305_0.jpg']",14928305
data/uob_image_set/14928305/14928305_3.jpg,"['data/uob_image_set/14928305/14928305_4.jpg', 'data/uob_image_set/14928305/14928305_1.jpg', 'data/uob_image_set/14928305/14928305_2.jpg', 'data/uob_image_set/14928305/14928305_0.jpg']",14928305
data/uob_image_set/14928305/14928305_0.jpg,"['data/uob_image_set/14928305/14928305_4.jpg', 'data/uob_image_set/14928305/14928305_1.jpg', 'data/uob_image_set/14928305/14928305_2.jpg', 'data/uob_image_set/14928305/14928305_3.jpg']",14928305
data/uob_image_set/14928305/14928305_1.jpg,"['data/uob_image_set/14928305/14928305_4.jpg', 'data/uob_image_set/14928305/14928305_0.jpg', 'data/uob_image_set/14928305/14928305_2.jpg', 'data/uob_image_set/14928305/14928305_3.jpg']",14928305
data/uob_image_set/14928305/14928305_4.jpg,"['data/uob_image_set/14928305/14928305_1.jpg', 'data/uob_image_set/14928305/14928305_2.jpg', 'data/uob_image_set/14928305/14928305_3.jpg', 'data/uob_image_set/14928305/14928305_0.jpg']",14928305
data/uob_image_set/15667062/15667062_2.jpg,"['data/uob_image_set/15667062/15667062_1.jpg', 'data/uob_image_set/15667062/15667062_4.jpg', 'data/uob_image_set/15667062/15667062_0.jpg', 'data/uob_image_set/15667062/15667062_3.jpg']",15667062
data/uob_image_set/15667062/15667062_1.jpg,"['data/uob_image_set/15667062/15667062_2.jpg', 'data/uob_image_set/15667062/15667062_4.jpg', 'data/uob_image_set/15667062/15667062_0.jpg', 'data/uob_image_set/15667062/15667062_3.jpg']",15667062
data/uob_image_set/15667062/15667062_0.jpg,"['data/uob_image_set/15667062/15667062_1.jpg', 'data/uob_image_set/15667062/15667062_4.jpg', 'data/uob_image_set/15667062/15667062_2.jpg', 'data/uob_image_set/15667062/15667062_3.jpg']",15667062
data/uob_image_set/15667062/15667062_4.jpg,"['data/uob_image_set/15667062/15667062_1.jpg', 'data/uob_image_set/15667062/15667062_2.jpg', 'data/uob_image_set/15667062/15667062_0.jpg', 'data/uob_image_set/15667062/15667062_3.jpg']",15667062
data/uob_image_set/15667062/15667062_3.jpg,"['data/uob_image_set/15667062/15667062_1.jpg', 'data/uob_image_set/15667062/15667062_4.jpg', 'data/uob_image_set/15667062/15667062_2.jpg', 'data/uob_image_set/15667062/15667062_0.jpg']",15667062
data/uob_image_set/14713205/14713205_0.jpg,"['data/uob_image_set/14713205/14713205_3.jpg', 'data/uob_image_set/14713205/14713205_4.jpg', 'data/uob_image_set/14713205/14713205_2.jpg', 'data/uob_image_set/14713205/14713205_1.jpg']",14713205
data/uob_image_set/14713205/14713205_2.jpg,"['data/uob_image_set/14713205/14713205_3.jpg', 'data/uob_image_set/14713205/14713205_4.jpg', 'data/uob_image_set/14713205/14713205_1.jpg', 'data/uob_image_set/14713205/14713205_0.jpg']",14713205
